iid,title,genres
845,Black and White (1999),Drama
350,Frequency (2000),Drama|Thriller
1063,Ready to Rumble (2000),Comedy
853,Return to Me (2000),Drama|Romance
1188,Rules of Engagement (2000),Drama|Thriller
2717,Joe Gould's Secret (2000),Drama
1189,Me Myself I (2000),Comedy
293,"Bell, Book and Candle (1958)",Comedy|Romance
1375,"End of Violence, The (1997)",Drama|Thriller
1692,Force 10 from Navarone (1978),Action|War
2540,How to Stuff a Wild Bikini (1965),Comedy
368,Mystery Train (1989),Comedy|Crime|Drama
3285,Taffin (1988),Action|Thriller
1912,Arthur (1981),Comedy|Romance
371,Bachelor Party (1984),Comedy
870,Parenthood (1989),Comedy|Drama
137,Predator (1987),Action|Sci-Fi|Thriller
1913,"Prince of Tides, The (1991)",Drama|Romance
2466,"Postman Always Rings Twice, The (1981)",Crime|Thriller
2719,All the Vermeers in New York (1990),Comedy|Drama|Romance
3031,Freedom for Us (� nous la libert� ) (1931),Comedy
3372,"Actor's Revenge, An (Yukinojo Henge) (1963)",Drama
1095,28 Days (2000),Comedy
1200,American Psycho (2000),Comedy|Horror|Thriller
1201,Keeping the Faith (2000),Comedy|Romance
1339,Where the Money Is (2000),Comedy|Drama
1357,East is East (1999),Comedy
2648,"Filth and the Fury, The (2000)",Documentary
1847,Passion of Mind (1999),Romance|Thriller
2947,Coming Apart (1969),Drama
1113,Diner (1982),Comedy|Drama
2246,Shakes the Clown (1991),Comedy
1290,Cabaret (1972),Musical|War
2471,What Ever Happened to Baby Jane? (1962),Drama|Thriller
1628,Prick Up Your Ears (1987),Drama
596,Auntie Mame (1958),Comedy|Drama
2255,Guys and Dolls (1955),Musical
909,"Hunger, The (1983)",Horror
411,Marathon Man (1976),Thriller
194,Caddyshack (1980),Comedy
1210,Gossip (2000),Drama|Thriller
1211,Love and Basketball (2000),Drama|Romance
1065,U-571 (2000),Action|Thriller
412,"Virgin Suicides, The (1999)",Comedy|Drama
914,Jennifer 8 (1992),Thriller
3074,Limelight (1952),Drama
1634,Committed (2000),Comedy|Drama
2566,"Crow: Salvation, The (2000)",Action|Horror
1066,"Flintstones in Viva Rock Vegas, The (2000)",Children's|Comedy
924,Where the Heart Is (2000),Comedy|Drama
1635,"Big Kahuna, The (2000)",Comedy|Drama
3008,Bossa Nova (1999),Comedy
2723,Smiling Fish and Goat on Fire (1999),Drama
1835,"Idiots, The (Idioterne) (1998)",Comedy|Drama
3140,"Last September, The (1999)",Drama
936,Time Code (2000),Drama
2475,Carnosaur (1993),Horror|Sci-Fi
3189,Carnosaur 2 (1995),Horror|Sci-Fi
3354,Carnosaur 3: Primal Species (1996),Horror|Sci-Fi
2631,Defying Gravity (1997),Drama
445,"Hidden, The (1987)",Action|Horror|Sci-Fi
3302,Two Moon Juction (1988),Drama
15,Gladiator (2000),Action|Drama
1643,I Dreamed of Africa (2000),Drama
3009,Up at the Villa (2000),Drama
2583,Human Traffic (1999),Drama
2632,Breathless (1983),Action|Drama|Romance|Thriller
3399,"Great Locomotive Chase, The (1956)",Adventure|War
3203,"Idolmaker, The (1980)",Drama
3288,Inferno (1980),Horror
3098,"King of Marvin Gardens, The (1972)",Crime|Drama
3099,"Lords of Flatbush, The (1974)",Comedy
969,Mr. Mom (1983),Comedy|Drama
3160,Time Masters (Les Ma�tres du Temps) (1982),Animation|Sci-Fi
1651,Battlefield Earth (2000),Action|Sci-Fi
1227,Center Stage (2000),Drama
3062,Held Up (2000),Comedy
1541,Screwed (2000),Comedy
1938,Whipped (2000),Comedy
1695,Hamlet (2000),Drama
2958,Anchors Aweigh (1945),Comedy|Musical
879,Blue Hawaii (1961),Comedy|Musical
2914,G. I. Blues (1960),Musical
3319,"Gay Deceivers, The (1969)",Comedy
1198,Gypsy (1962),Musical
881,King Creole (1958),Drama|Musical
2758,On the Town (1949),Musical
3395,One Little Indian (1973),Comedy|Drama|Western
182,Pee-wee's Big Adventure (1985),Comedy
2534,Roustabout (1964),Musical
3089,Saludos Amigos (1943),Animation|Children's|Comedy
3146,"Slipper and the Rose, The (1976)",Adventure|Musical|Romance
2639,Things Change (1988),Comedy
2324,Honeymoon in Vegas (1992),Comedy|Romance
1064,Dinosaur (2000),Animation|Children's
1207,Loser (2000),Comedy|Romance
653,Road Trip (2000),Comedy
393,Small Time Crooks (2000),Comedy
2497,"Hollywood Knights, The (1980)",Comedy
908,"Myth of Fingerprints, The (1997)",Comedy|Drama
2800,"Twelve Chairs, The (1970)",Comedy
274,Mission: Impossible 2 (2000),Action|Thriller
410,Shanghai Noon (2000),Action
3223,Better Living Through Circuitry (1999),Documentary
3082,8 1/2 Women (1999),Comedy
2563,Carnival of Souls (1962),Horror|Thriller
2987,Flying Tigers (1942),Action|Drama|War
1484,"Gold Rush, The (1925)",Comedy
2449,Monsieur Verdoux (1947),Comedy
2490,On Her Majesty's Secret Service (1969),Action
429,Seven Days in May (1964),Thriller
1749,"Spy Who Loved Me, The (1977)",Action
3380,Those Who Love Me Can Take the Train (Ceux qui m'aiment prendront le train) (1998),Drama
2142,Vagabond (Sans toit ni loi) (1985),Drama
432,Moonraker (1979),Action|Romance|Sci-Fi
1721,"Man with the Golden Gun, The (1974)",Action
3327,"King in New York, A (1957)",Comedy|Drama
3314,"Woman of Paris, A (1923)",Drama
2978,In Old California (1942),Western
2640,"Fighting Seabees, The (1944)",Action|Drama|War
2979,Dark Command (1940),Western
3023,Cleo From 5 to 7 (Cl�o de 5 � 7) (1962),Drama
659,Big Momma's House (2000),Comedy
1642,American Gigolo (1980),Drama
3339,"Blood Spattered Bride, The (La Novia Ensangrentada) (1972)",Horror
3096,"Endless Summer, The (1966)",Documentary
47,"Guns of Navarone, The (1961)",Action|Drama|War
3025,Blow-Out (La Grande Bouffe) (1973),Drama
3092,Quatermass and the Pit (1967),Sci-Fi
3201,Quatermass II (1957),Sci-Fi|Thriller
968,Puppet Master (1989),Horror|Sci-Fi|Thriller
2153,Puppet Master II (1990),Horror|Sci-Fi|Thriller
1650,Puppet Master III: Toulon's Revenge (1991),Horror|Sci-Fi|Thriller
3106,Puppet Master 4 (1993),Horror|Sci-Fi|Thriller
3233,Puppet Master 5: The Final Chapter (1994),Horror|Sci-Fi|Thriller
3325,Curse of the Puppet Master (1998),Horror|Sci-Fi|Thriller
1754,Rent-A-Cop (1988),Action|Comedy
972,Romeo and Juliet (1968),Drama|Romance
2611,Stay Tuned (1992),Comedy
3342,"Story of G.I. Joe, The (1945)",War
612,Blazing Saddles (1974),Comedy|Western
1942,Benji (1974),Adventure|Children's
3381,Benji the Hunted (1987),Adventure|Children's
2612,For the Love of Benji (1977),Adventure|Children's
1230,White Christmas (1954),Musical
579,Eraserhead (1977),Drama|Horror
2756,Baraka (1992),Documentary
122,"Man with the Golden Arm, The (1955)",Drama
3087,"Decline of Western Civilization, The (1981)",Documentary
2242,"Decline of Western Civilization Part II: The Metal Years, The (1988)",Documentary
2357,For a Few Dollars More (1965),Western
2402,Magnum Force (1973),Western
1301,Blood Simple (1984),Drama|Film-Noir
2203,"Fabulous Baker Boys, The (1989)",Drama|Romance
994,Prizzi's Honor (1985),Comedy|Drama|Romance
998,Flatliners (1990),Thriller
3265,Light Years (1988),Sci-Fi
1946,Porky's (1981),Comedy
2403,Porky's II: The Next Day (1983),Comedy
2405,Porky's Revenge (1985),Comedy
2406,Private School (1983),Comedy
2157,Class of Nuke 'Em High (1986),Comedy|Horror
1005,"Toxic Avenger, The (1985)",Comedy|Horror
2158,"Toxic Avenger, Part II, The (1989)",Comedy|Horror
2523,"Toxic Avenger Part III: The Last Temptation of Toxie, The (1989)",Comedy|Horror
2159,Night of the Creeps (1986),Comedy|Horror|Sci-Fi
665,Predator 2 (1990),Action|Sci-Fi|Thriller
513,"Running Man, The (1987)",Action|Adventure|Sci-Fi
61,Starman (1984),Adventure|Drama|Romance|Sci-Fi
422,"Brother from Another Planet, The (1984)",Drama|Sci-Fi
425,Alien Nation (1988),Crime|Drama|Sci-Fi
134,Mad Max (1979),Action|Sci-Fi
426,Mad Max 2 (a.k.a. The Road Warrior) (1981),Action|Sci-Fi
921,Mad Max Beyond Thunderdome (1985),Action|Sci-Fi
1924,Bird on a Wire (1990),Action|Adventure|Romance|Thriller
1925,Angel Heart (1987),Film-Noir|Mystery|Thriller
2630,Nine 1/2 Weeks (1986),Drama
430,Firestarter (1984),Horror|Thriller
2423,Sleepwalkers (1992),Horror
2066,Action Jackson (1988),Action|Comedy
3220,Sarafina! (1992),Drama
1051,Soapdish (1991),Comedy
2582,"Long Walk Home, The (1990)",Drama
2560,Clara's Heart (1988),Drama
1931,Burglar (1987),Comedy
1639,Fatal Beauty (1987),Action|Crime
321,Gone in 60 Seconds (2000),Action|Crime
2067,American Pimp (1999),Documentary
2476,Love's Labour's Lost (2000),Comedy|Romance
1379,Sunshine (1999),Drama
2353,Trixie (1999),Comedy
2513,Hamlet (1990),Drama
2200,Coming Home (1978),Drama|War
2477,American Pop (1981),Animation|Musical
1294,Assault on Precinct 13 (1976),Action|Thriller
2070,Near Dark (1987),Comedy|Horror
1380,One False Move (1991),Thriller
2521,Shaft (1971),Action|Crime
1649,"Conversation, The (1974)",Drama|Mystery
3150,Cutter's Way (1981),Drama|Thriller
2152,"Fury, The (1978)",Horror
1508,"Paper Chase, The (1973)",Drama
3075,Prince of the City (1981),Drama
85,Serpico (1973),Crime|Drama
2955,"Big Carnival, The (1951)",Drama
2985,Lonely Are the Brave (1962),Drama|Western
2833,"Sugarland Express, The (1974)",Drama
3032,Trouble in Paradise (1932),Comedy|Romance
468,Big Trouble in Little China (1986),Action|Comedy
469,Badlands (1973),Crime|Drama
1492,"Battleship Potemkin, The (Bronenosets Potyomkin) (1925)",Drama|War
1067,Boys and Girls (2000),Comedy|Romance
1068,Shaft (2000),Action|Crime
577,Titan A.E. (2000),Adventure|Animation|Sci-Fi
1449,Butterfly (La Lengua de las Mariposas) (2000),Drama|War
984,Jesus' Son (1999),Drama
3363,"Match, The (1999)",Comedy|Romance
2836,Time Regained (Le Temps Retrouv�) (1999),Drama
484,Chicken Run (2000),Animation|Children's|Comedy
989,"Me, Myself and Irene (2000)",Comedy
150,"Patriot, The (2000)",Action|Drama|War
1383,"Adventures of Rocky and Bullwinkle, The (2000)",Animation|Children's|Comedy
246,"Perfect Storm, The (2000)",Action|Adventure|Thriller
1384,"Golden Bowl, The (2000)",Drama
3282,Asylum (1972),Horror
2083,Communion (1989),Drama|Sci-Fi|Thriller
2634,Fun and Fancy Free (1947),Animation|Children's|Musical
2088,"Kentucky Fried Movie, The (1977)",Comedy
2730,"Blood In, Blood Out (a.k.a. Bound by Honor) (1993)",Crime|Drama
508,F/X (1986),Action|Crime|Thriller
1003,F/X 2 (1992),Action|Crime|Thriller
2962,"Hot Spot, The (1990)",Drama|Romance
2303,Missing in Action (1984),Action|War
2740,Missing in Action 2: The Beginning (1985),Action|War
2305,Braddock: Missing in Action III (1988),Action|War
2429,Thunderbolt and Lightfoot (1974),Action
529,Dreamscape (1984),Adventure|Crime|Sci-Fi|Thriller
2231,"Golden Voyage of Sinbad, The (1974)",Action|Adventure
2092,House Party (1990),Comedy
2388,House Party 2 (1991),Comedy
3013,Make Mine Music (1946),Animation|Children's|Musical
1244,Melody Time (1948),Animation|Children's|Musical
3250,Nekromantik (1987),Comedy|Horror
2974,Rocketship X-M (1950),Sci-Fi
3084,Shaft in Africa (1973),Action|Crime
3204,Shaft's Big Score! (1972),Action|Crime
1677,Croupier (1998),Crime|Drama
1072,"Kid, The (2000)",Comedy
669,Scary Movie (2000),Comedy|Horror
548,But I'm a Cheerleader (1999),Comedy
2771,Shower (Xizhao) (1999),Comedy
1307,Blowup (1966),Drama|Mystery
2853,"Pawnbroker, The (1965)",Drama
2893,Groove (2000),Drama
1766,Footloose (1984),Drama
2589,Duel in the Sun (1946),Western
143,X-Men (2000),Action|Sci-Fi
1555,Chuck & Buck (2000),Comedy|Drama
1364,"Five Senses, The (1999)",Drama
3341,"Wisdom of Crocodiles, The (a.k.a. Immortality) (2000)",Romance|Thriller
2681,"In Crowd, The (2000)",Thriller
550,What Lies Beneath (2000),Thriller
1321,Pok�mon the Movie 2000 (2000),Animation|Children's
1822,Anatomy of a Murder (1959),Drama|Mystery
967,Freejack (1992),Action|Sci-Fi
2400,H.O.T.S. (1979),Comedy
3097,Knightriders (1981),Action|Adventure|Drama
2535,MacKenna's Gold (1969),Western
2228,Sinbad and the Eye of the Tiger (1977),Action|Adventure
3026,Two Women (La Ciociara) (1961),Drama|War
88,What About Bob? (1991),Comedy
2281,White Sands (1992),Drama|Thriller
1297,Breaker Morant (1980),Drama|War
1941,Everything You Always Wanted to Know About Sex (1972),Comedy
1696,Interiors (1978),Drama
2229,Love and Death (1975),Comedy
3069,"Official Story, The (La Historia Oficial) (1985)",Drama
3130,"Other Side of Sunday, The (S�ndagsengler) (1996)",Comedy|Drama
1448,Tampopo (1986),Comedy
3278,Thomas and the Magic Railroad (2000),Children's
664,Nutty Professor II: The Klumps (2000),Comedy
1382,"Girl on the Bridge, The (La Fille sur le Pont) (1999)",Drama|Romance
1661,Wonderland (1999),Drama
1236,Autumn in New York (2000),Drama|Romance
1237,Coyote Ugly (2000),Drama
1069,Hollow Man (2000),Horror|Sci-Fi|Thriller
1070,Space Cowboys (2000),Action|Sci-Fi
2614,Psycho Beach Party (2000),Comedy|Horror|Thriller
1765,Saving Grace (2000),Comedy
3254,"Black Sabbath (Tre Volti Della Paura, I) (1963)",Horror
2643,"Brain That Wouldn't Die, The (1962)",Horror|Sci-Fi
2615,Bronco Billy (1980),Adventure|Drama|Romance
1001,"Crush, The (1993)",Thriller
2212,Kelly's Heroes (1970),Action|Comedy|War
2089,Phantasm II (1988),Horror
3107,Phantasm III: Lord of the Dead (1994),Horror
3108,Phantasm IV: Oblivion (1998),Horror
2160,Pumpkinhead (1988),Horror
1757,Air America (1990),Action|Comedy
2161,Sleepaway Camp (1983),Horror
1672,Steel Magnolias (1989),Drama
3263,And God Created Woman (Et Dieu&#8230;Cr�a la Femme) (1956),Drama
2091,Easy Money (1983),Comedy
3234,"Ilsa, She Wolf of the SS (1974)",Horror
2886,Silent Fall (1994),Drama|Thriller
2925,"Spiral Staircase, The (1946)",Thriller
3247,Whatever Happened to Aunt Alice? (1969),Crime|Thriller
2704,I'm the One That I Want (2000),Comedy
1386,"Tao of Steve, The (2000)",Comedy
3134,"Tic Code, The (1998)",Drama
2996,Aim�e & Jaguar (1999),Drama|Romance
3148,"Affair of Love, An (Une Liaison Pornographique) (1999)",Drama|Romance
1387,Bless the Child (2000),Thriller
1955,Cecil B. Demented (2000),Comedy
1678,"Eyes of Tammy Faye, The (2000)",Documentary
3135,"Opportunists, The (1999)",Crime
635,"Replacements, The (2000)",Comedy
2997,About Adam (2000),Comedy
314,"Cell, The (2000)",Sci-Fi|Thriller
1054,Godzilla 2000 (Gojira ni-sen mireniamu) (1999),Action|Adventure|Sci-Fi
1363,"Original Kings of Comedy, The (2000)",Comedy|Documentary
3136,All the Rage (a.k.a. It's the Rage) (1999),Drama
1462,"Naked Gun: From the Files of Police Squad!, The (1988)",Comedy
1556,"Naked Gun 2 1/2: The Smell of Fear, The (1991)",Comedy
2927,Our Town (1940),Drama
1815,Shane (1953),Drama|Western
2456,"Suddenly, Last Summer (1959)",Drama
1701,Cat Ballou (1965),Comedy|Western
2705,"Couch in New York, A (1996)",Comedy|Romance
349,Supergirl (1984),Action|Adventure|Fantasy
2518,X: The Unknown (1956),Sci-Fi
1560,"Art of War, The (2000)",Action
2706,"Ballad of Ramblin' Jack, The (2000)",Documentary
1055,Bring It On (2000),Comedy
1322,Catfish in Black Bean Sauce (2000),Comedy|Drama
1465,"Crew, The (2000)",Comedy
3187,Love & Sex (2000),Comedy|Romance
2707,Steal This Movie! (2000),Drama
3137,Went to Coney Island on a Mission From God... Be Back by Five (1998),Drama
3028,Skipped Parts (2000),Drama|Romance
1056,Highlander: Endgame (2000),Action|Adventure|Fantasy
2999,Turn It Up (2000),Crime|Drama
3000,Anatomy (Anatomie) (2000),Horror
127,Nurse Betty (2000),Comedy|Thriller
3040,Solas (1999),Drama
1137,"Watcher, The (2000)",Crime|Thriller
1311,"Way of the Gun, The (2000)",Crime|Thriller
710,Almost Famous (2000),Comedy|Drama
2708,Bait (2000),Action|Comedy
2871,Crime and Punishment in Suburbia (2000),Comedy|Drama
1825,Duets (2000),Comedy|Drama
3012,Goya in Bordeaux (Goya en Bodeos) (1999),Drama
1836,Urbania (2000),Drama
3286,"Specials, The (2000)",Comedy
3129,Under Suspicion (2000),Crime
1071,Urban Legends: Final Cut (2000),Horror
2387,Woman on Top (2000),Comedy|Romance
1455,Dancer in the Dark (2000),Drama|Musical
1342,Best in Show (2000),Comedy
2356,Beautiful (2000),Comedy|Drama
2669,Barenaked in America (1999),Documentary
1953,"Broken Hearts Club, The (2000)",Drama
1671,Girlfight (2000),Drama
667,Remember the Titans (2000),Drama
1010,Hellraiser (1987),Horror
1011,Hellbound: Hellraiser II (1988),Horror
1012,Hellraiser III: Hell on Earth (1992),Horror
541,"Faraway, So Close (In Weiter Ferne, So Nah!) (1993)",Drama|Fantasy
2334,Beach Party (1963),Comedy
2335,Bikini Beach (1964),Comedy
2336,Return of the Fly (1959),Horror|Sci-Fi
2337,Pajama Party (1964),Comedy
2164,Stranger Than Paradise (1984),Comedy
1026,Voyage to the Bottom of the Sea (1961),Adventure|Sci-Fi
1029,Fantastic Voyage (1966),Adventure|Sci-Fi
1960,Abbott and Costello Meet Frankenstein (1948),Comedy|Horror
1306,"Bank Dick, The (1940)",Comedy
674,"Creature From the Black Lagoon, The (1954)",Horror
3038,"Giant Gila Monster, The (1959)",Horror|Sci-Fi
675,"Invisible Man, The (1933)",Horror|Sci-Fi
3169,"Killer Shrews, The (1959)",Horror|Sci-Fi
2113,Kronos (1957),Sci-Fi
2114,Kronos (1973),Horror
2320,"Phantom of the Opera, The (1943)",Drama|Thriller
2496,Runaway (1984),Sci-Fi|Thriller
2115,"Slumber Party Massacre, The (1982)",Horror
3295,"Slumber Party Massacre II, The (1987)",Horror
2555,"Slumber Party Massacre III, The (1990)",Horror
3296,Sorority House Massacre (1986),Horror
3186,Sorority House Massacre II (1990),Horror
2119,Bamboozled (2000),Comedy
2754,Bootmen (2000),Comedy|Drama
2674,Digimon: The Movie (2000),Adventure|Animation|Children's
1520,Get Carter (2000),Action|Drama|Thriller
2570,Get Carter (1971),Thriller
636,Meet the Parents (2000),Comedy
1308,Requiem for a Dream (2000),Drama
2590,Tigerland (2000),Drama
2989,Two Family House (2000),Drama
361,"Contender, The (2000)",Drama|Thriller
